Bacterial Spot Rot,826,373,453,477,126_Bacterial Spot. (75).jpg,1988,1783,"(2, 0.5294265593561369, 0.3429613011777902, 0.22786720321931592, 0.2675266404935502)"
Bacterial Spot Rot,1043,1109,591,553,126_Bacterial Spot. (75).jpg,1988,1783,"(2, 0.6732897384305836, 0.7770611329220415, 0.2972837022132797, 0.31015143017386426)"
Bacterial Spot Rot,1100,1238,545,489,127_Bacterial Spot. (76).jpg,2045,1790,"(2, 0.6711491442542786, 0.8282122905027932, 0.26650366748166254, 0.2731843575418994)"
Bacterial Spot Rot,885,475,434,444,127_Bacterial Spot. (76).jpg,2045,1790,"(2, 0.5388753056234719, 0.38938547486033515, 0.2122249388753056, 0.24804469273743016)"
Bacterial Spot Rot,1372,236,852,871,128_Bacterial Spot. (79).jpg,2828,2484,"(2, 0.6357850070721358, 0.27033011272141705, 0.3012729844413013, 0.3506441223832528)"
Bacterial Spot Rot,753,682,701,1054,129_Bacterial Spot. (8).jpg,2365,2021,"(2, 0.46659619450317125, 0.5982187036120733, 0.2964059196617336, 0.5215239980207819)"
Bacterial Spot Rot,1059,490,864,1490,12_Bacterial Spot. (11).jpg,3076,2504,"(2, 0.48472041612483746, 0.4932108626198083, 0.2808842652795839, 0.5950479233226836)"
Bacterial Spot Rot,1386,827,578,963,130_Bacterial Spot. (80).jpg,2165,2259,"(2, 0.7736720554272517, 0.5792386011509517, 0.26697459584295613, 0.4262948207171315)"
Bacterial Spot Rot,1491,676,523,1029,131_Bacterial Spot. (81).jpg,2152,2249,"(2, 0.8143587360594795, 0.5293463761671854, 0.24302973977695166, 0.457536682970209)"
Bacterial Spot Rot,473,1445,1046,546,132_Bacterial Spot. (82).jpg,2238,2168,"(2, 0.44504021447721176, 0.7924354243542435, 0.4673815907059875, 0.2518450184501845)"
Bacterial Spot Rot,55,280,1208,1474,133_Bacterial Spot. (83).jpg,2283,2291,"(2, 0.28865527814279457, 0.44391095591444785, 0.5291283399036355, 0.6433871671759057)"
Bacterial Spot Rot,211,0,1386,1115,134_Bacterial Spot. (84).jpg,1775,1723,"(2, 0.5092957746478873, 0.3235635519442832, 0.7808450704225353, 0.6471271038885664)"
Bacterial Spot Rot,576,0,1353,1235,135_Bacterial Spot. (85).jpg,2120,1737,"(2, 0.5908018867924528, 0.3554979850316638, 0.6382075471698113, 0.7109959700633276)"
Bacterial Spot Rot,1757,901,610,517,136_Bacterial Spot. (87).jpg,4000,3000,"(2, 0.5155, 0.3865, 0.1525, 0.17233333333333334)"
Bacterial Spot Rot,976,567,821,782,137_Bacterial Spot. (88).jpg,2307,1702,"(2, 0.6009969657563936, 0.562867215041128, 0.3558734286952752, 0.45945945945945943)"
Bacterial Spot Rot,1226,447,297,587,138_Bacterial Spot. (89).jpg,2171,1847,"(2, 0.6331183786273606, 0.40092041147807256, 0.136803316444035, 0.31781266919328643)"
Bacterial Spot Rot,88,712,447,641,138_Bacterial Spot. (89).jpg,2171,1847,"(2, 0.14348226623675725, 0.5590146182999459, 0.20589590050667894, 0.3470492690850027)"
Bacterial Spot Rot,659,597,808,1022,139_Bacterial Spot. (9).jpg,2101,1877,"(2, 0.5059495478343645, 0.5903036760788491, 0.38457877201332696, 0.5444858817261587)"
Bacterial Spot Rot,1081,250,316,406,13_Bacterial Spot. (110).jpg,2329,2436,"(2, 0.531987977672821, 0.18596059113300492, 0.13568054959209963, 0.16666666666666666)"
Bacterial Spot Rot,278,1629,685,552,13_Bacterial Spot. (110).jpg,2329,2436,"(2, 0.2664233576642336, 0.7820197044334976, 0.29411764705882354, 0.22660098522167488)"
Bacterial Spot Rot,245,392,600,680,13_Bacterial Spot. (110).jpg,2329,2436,"(2, 0.23400601116358954, 0.3004926108374384, 0.25762129669386, 0.2791461412151067)"
Bacterial Spot Rot,333,641,395,635,140_Bacterial Spot. (90).jpg,2334,1697,"(2, 0.2272922022279349, 0.564820271066588, 0.16923736075407028, 0.37418974661166765)"
Bacterial Spot Rot,1365,345,424,602,140_Bacterial Spot. (90).jpg,2334,1697,"(2, 0.6756640959725793, 0.38067177371832644, 0.181662382176521, 0.3547436652916912)"
Bacterial Spot Rot,247,703,396,676,141_Bacterial Spot. (91).jpg,2294,2004,"(2, 0.1939843068875327, 0.5194610778443113, 0.17262423714036618, 0.3373253493013972)"
Bacterial Spot Rot,1284,536,400,540,141_Bacterial Spot. (91).jpg,2294,2004,"(2, 0.6469049694856147, 0.4021956087824351, 0.17436791630340018, 0.26946107784431134)"
Bacterial Spot Rot,732,94,517,431,142_Bacterial Spot. (92).jpg,1914,2119,"(2, 0.5175026123301986, 0.14605946201038225, 0.27011494252873564, 0.20339782916470034)"
Bacterial Spot Rot,880,1101,698,489,142_Bacterial Spot. (92).jpg,1914,2119,"(2, 0.642110762800418, 0.6349693251533742, 0.3646812957157785, 0.23076923076923078)"
Bacterial Spot Rot,2368,733,436,634,143_Bacterial Spot. (93).jpg,4000,3000,"(2, 0.6465, 0.35, 0.109, 0.21133333333333332)"
Bacterial Spot Rot,1339,994,442,558,143_Bacterial Spot. (93).jpg,4000,3000,"(2, 0.39, 0.42433333333333334, 0.1105, 0.186)"
Bacterial Spot Rot,2612,895,535,744,144_Bacterial Spot. (94).jpg,4000,3000,"(2, 0.719875, 0.42233333333333334, 0.13375, 0.248)"
Bacterial Spot Rot,1286,1076,727,860,144_Bacterial Spot. (94).jpg,4000,3000,"(2, 0.412375, 0.502, 0.18175, 0.2866666666666667)"
Bacterial Spot Rot,2414,517,779,930,145_Bacterial Spot. (95).jpg,4000,3000,"(2, 0.700875, 0.3273333333333333, 0.19475, 0.31)"
Bacterial Spot Rot,874,686,709,872,145_Bacterial Spot. (95).jpg,4000,3000,"(2, 0.307125, 0.374, 0.17725, 0.2906666666666667)"
Bacterial Spot Rot,354,540,634,644,146_Bacterial Spot. (96).jpg,2023,1787,"(2, 0.33168561542263963, 0.4823726916620034, 0.31339594661393966, 0.36038052602126475)"
Bacterial Spot Rot,1186,492,578,672,146_Bacterial Spot. (96).jpg,2023,1787,"(2, 0.7291151754819574, 0.4633463905987689, 0.2857142857142857, 0.3760492445439284)"
Bacterial Spot Rot,444,1033,339,493,147_Bacterial Spot. (99).jpg,2581,2034,"(2, 0.23769856644711354, 0.6290560471976402, 0.13134444013948082, 0.24237954768928222)"
Bacterial Spot Rot,1374,907,702,587,147_Bacterial Spot. (99).jpg,2581,2034,"(2, 0.668345602479659, 0.5902163225172075, 0.2719876017047656, 0.28859390363815146)"
Black Rot,1688,454,1802,1172,148_Black Rot(1).jpeg,4032,3024,"(1, 0.6421130952380952, 0.3439153439153439, 0.44692460317460314, 0.38756613756613756)"
Black Rot,1544,1632,1770,882,148_Black Rot(1).jpeg,4032,3024,"(1, 0.6024305555555555, 0.685515873015873, 0.43898809523809523, 0.29166666666666663)"
Black Rot,1569,731,1033,359,149_Black Rot(1).jpg,4032,3024,"(1, 0.5172371031746031, 0.3010912698412698, 0.2562003968253968, 0.1187169312169312)"
Black Rot,63,863,939,517,149_Black Rot(1).jpg,4032,3024,"(1, 0.13206845238095238, 0.3708664021164021, 0.23288690476190474, 0.17096560846560846)"
Black Rot,1607,1184,850,1165,149_Black Rot(1).jpg,4032,3024,"(1, 0.503968253968254, 0.5841600529100529, 0.21081349206349206, 0.38525132275132273)"
Black Rot,2690,1153,1134,1411,149_Black Rot(1).jpg,4032,3024,"(1, 0.8077876984126984, 0.6145833333333333, 0.28125, 0.46660052910052907)"
Black Rot,561,1562,869,1279,149_Black Rot(1).jpg,4032,3024,"(1, 0.24689980158730157, 0.7280092592592592, 0.21552579365079363, 0.4229497354497354)"
Bacterial Spot Rot,1760,1539,504,622,14_Bacterial Spot. (111).jpg,2649,2767,"(2, 0.759531898829747, 0.6685941452837008, 0.19026047565118911, 0.22479219371160103)"
Bacterial Spot Rot,1310,375,606,622,14_Bacterial Spot. (111).jpg,2649,2767,"(2, 0.6089090222725556, 0.24792193711601013, 0.22876557191392977, 0.22479219371160103)"
Bacterial Spot Rot,784,461,306,445,14_Bacterial Spot. (111).jpg,2649,2767,"(2, 0.35371838429596075, 0.2470184315142754, 0.11551528878822197, 0.1608239971087821)"
Black Rot,1302,1277,1285,1067,150_Black Rot(10).jpeg,3024,4032,"(1, 0.6430224867724867, 0.4490327380952381, 0.4249338624338624, 0.2646329365079365)"
Black Rot,1025,2369,1512,1562,150_Black Rot(10).jpeg,3024,4032,"(1, 0.5889550264550264, 0.78125, 0.5, 0.3874007936507936)"
Black Rot,1856,596,1134,395,150_Black Rot(10).jpeg,3024,4032,"(1, 0.8012566137566137, 0.19680059523809523, 0.375, 0.09796626984126984)"
Black Rot,1512,1126,798,1453,151_Black Rot(11).jpeg,3024,4032,"(1, 0.6319444444444444, 0.4594494047619047, 0.2638888888888889, 0.3603670634920635)"
Black Rot,420,722,1100,1705,151_Black Rot(11).jpeg,3024,4032,"(1, 0.32076719576719576, 0.39050099206349204, 0.3637566137566137, 0.4228670634920635)"
Black Rot,69,1197,800,649,152_Black Rot(11).jpg,4032,3024,"(1, 0.11631944444444443, 0.5031415343915344, 0.1984126984126984, 0.2146164021164021)"
Black Rot,454,1676,1562,1336,152_Black Rot(11).jpg,4032,3024,"(1, 0.30629960317460314, 0.7751322751322751, 0.3874007936507936, 0.44179894179894175)"
Black Rot,1430,1550,1455,737,153_Black Rot(12).jpeg,4032,3024,"(1, 0.535094246031746, 0.6344246031746031, 0.36086309523809523, 0.2437169312169312)"
Black Rot,1625,454,1657,1090,153_Black Rot(12).jpeg,4032,3024,"(1, 0.6085069444444444, 0.33035714285714285, 0.41096230158730157, 0.3604497354497354)"
Black Rot,2482,1468,724,542,154_Black Rot(12).jpg,4032,3024,"(1, 0.7053571428571428, 0.5750661375661376, 0.17956349206349206, 0.17923280423280422)"
Black Rot,1915,1254,403,479,155_Black Rot(13).jpeg,4032,3024,"(1, 0.5249255952380952, 0.4938822751322751, 0.09995039682539682, 0.1583994708994709)"
Black Rot,3314,170,498,1096,155_Black Rot(13).jpeg,4032,3024,"(1, 0.8836805555555555, 0.2374338624338624, 0.12351190476190475, 0.36243386243386244)"
Black Rot,2375,693,951,1594,155_Black Rot(13).jpeg,4032,3024,"(1, 0.706969246031746, 0.4927248677248677, 0.23586309523809523, 0.5271164021164021)"
Black Rot,1441,580,824,412,156_Black Rot(14).jpeg,3004,3662,"(1, 0.6168442077230359, 0.21463681048607317, 0.27430093209054596, 0.11250682687056253)"
Black Rot,937,1778,1511,1762,156_Black Rot(14).jpeg,3004,3662,"(1, 0.5634154460719042, 0.7261059530311305, 0.5029960053262317, 0.48115783724740574)"
Black Rot,808,1205,1450,557,156_Black Rot(14).jpeg,3004,3662,"(1, 0.5103195739014648, 0.4051064991807755, 0.4826897470039947, 0.1521026761332605)"
Black Rot,2161,1443,712,504,157_Black Rot(14).jpg,4032,3024,"(1, 0.6242559523809523, 0.560515873015873, 0.17658730158730157, 0.16666666666666666)"
Black Rot,2167,1481,888,567,158_Black Rot(15).jpg,4032,3024,"(1, 0.6475694444444444, 0.5834986772486772, 0.22023809523809523, 0.1875)"
Black Rot,2255,1310,599,1279,159_Black Rot(16).jpeg,4032,3024,"(1, 0.6335565476190476, 0.6446759259259259, 0.14856150793650794, 0.4229497354497354)"
Black Rot,3037,1726,365,712,159_Black Rot(16).jpeg,4032,3024,"(1, 0.7984871031746031, 0.6884920634920635, 0.09052579365079365, 0.23544973544973544)"
Black Rot,712,977,599,340,159_Black Rot(16).jpeg,4032,3024,"(1, 0.2508680555555555, 0.3792989417989418, 0.14856150793650794, 0.11243386243386243)"
Black Rot,428,1355,1808,1229,159_Black Rot(16).jpeg,4032,3024,"(1, 0.33035714285714285, 0.6512896825396826, 0.4484126984126984, 0.4064153439153439)"
Bacterial Spot Rot,1471,287,320,434,15_Bacterial Spot. (112).jpg,2440,2114,"(2, 0.6684426229508197, 0.23841059602649006, 0.13114754098360656, 0.2052980132450331)"
Bacterial Spot Rot,590,242,635,533,15_Bacterial Spot. (112).jpg,2440,2114,"(2, 0.3719262295081967, 0.24053926206244086, 0.26024590163934425, 0.2521286660359508)"
Bacterial Spot Rot,475,1172,381,545,15_Bacterial Spot. (112).jpg,2440,2114,"(2, 0.27274590163934426, 0.6833017975402081, 0.15614754098360656, 0.2578051087984863)"
Black Rot,1424,1147,1140,806,160_Black Rot(16).jpg,4032,3024,"(1, 0.49454365079365076, 0.5125661375661376, 0.28273809523809523, 0.2665343915343915)"
Black Rot,0,359,1348,1764,161_Black Rot(17).jpg,4032,3024,"(1, 0.1671626984126984, 0.41038359788359785, 0.3343253968253968, 0.5833333333333333)"
Black Rot,1405,1978,617,422,161_Black Rot(17).jpg,4032,3024,"(1, 0.4249751984126984, 0.7238756613756613, 0.15302579365079363, 0.13955026455026454)"
Black Rot,2974,120,561,945,161_Black Rot(17).jpg,4032,3024,"(1, 0.8071676587301587, 0.19593253968253968, 0.13913690476190477, 0.3125)"
Black Rot,3030,1695,662,485,161_Black Rot(17).jpg,4032,3024,"(1, 0.8335813492063492, 0.640707671957672, 0.16418650793650794, 0.16038359788359788)"
Black Rot,2678,422,592,1021,162_Black Rot(18).jpeg,4032,3024,"(1, 0.7375992063492063, 0.3083664021164021, 0.1468253968253968, 0.3376322751322751)"
Black Rot,1436,1531,1436,806,162_Black Rot(18).jpeg,4032,3024,"(1, 0.5342261904761905, 0.6395502645502645, 0.3561507936507936, 0.2665343915343915)"
Black Rot,1455,832,1210,712,162_Black Rot(18).jpeg,4032,3024,"(1, 0.5109126984126984, 0.39285714285714285, 0.30009920634920634, 0.23544973544973544)"
Black Rot,1046,977,1178,926,163_Black Rot(18).jpg,4032,3024,"(1, 0.4055059523809524, 0.47619047619047616, 0.2921626984126984, 0.3062169312169312)"
Black Rot,2155,2129,592,391,163_Black Rot(18).jpg,4032,3024,"(1, 0.6078869047619048, 0.7686838624338624, 0.1468253968253968, 0.1292989417989418)"
Black Rot,739,2670,748,404,164_Black Rot(19).jpeg,3004,3662,"(1, 0.3705059920106525, 0.7842708902239213, 0.24900133155792278, 0.1103222282905516)"
Black Rot,739,1884,1472,671,164_Black Rot(19).jpeg,3004,3662,"(1, 0.49101198402130497, 0.6060895685417804, 0.4900133155792277, 0.18323320589841616)"
Black Rot,1723,397,450,435,164_Black Rot(19).jpeg,3004,3662,"(1, 0.648468708388815, 0.167804478427089, 0.14980026631158455, 0.11878754778809393)"
Black Rot,518,702,1266,1152,164_Black Rot(19).jpeg,3004,3662,"(1, 0.38315579227696406, 0.3489896231567449, 0.42143808255659126, 0.3145821955215729)"
Black Rot,2615,2142,592,334,165_Black Rot(19).jpg,4032,3024,"(1, 0.7219742063492063, 0.763558201058201, 0.1468253968253968, 0.11044973544973544)"
Black Rot,1386,825,1197,989,165_Black Rot(19).jpg,4032,3024,"(1, 0.4921875, 0.43634259259259256, 0.296875, 0.32705026455026454)"
Black Rot,2785,1247,1241,1474,166_Black Rot(2).jpg,4032,3024,"(1, 0.8446180555555555, 0.656084656084656, 0.3077876984126984, 0.4874338624338624)"
Black Rot,1499,706,1228,491,166_Black Rot(2).jpg,4032,3024,"(1, 0.5240575396825397, 0.3146494708994709, 0.30456349206349204, 0.16236772486772486)"
Black Rot,202,945,832,529,166_Black Rot(2).jpg,4032,3024,"(1, 0.1532738095238095, 0.3999669312169312, 0.20634920634920634, 0.1749338624338624)"
Black Rot,714,2369,890,1084,167_Black Rot(20).jpeg,3024,4032,"(1, 0.38326719576719576, 0.7219742063492063, 0.2943121693121693, 0.26884920634920634)"
Black Rot,1201,1873,647,479,167_Black Rot(20).jpeg,3024,4032,"(1, 0.5041335978835979, 0.5239335317460317, 0.21395502645502645, 0.11879960317460317)"
Black Rot,1596,2386,806,1285,167_Black Rot(20).jpeg,3024,4032,"(1, 0.6610449735449735, 0.7511160714285714, 0.2665343915343915, 0.3187003968253968)"
Black Rot,529,819,743,290,168_Black Rot(21).jpeg,4032,3024,"(1, 0.22333829365079363, 0.3187830687830688, 0.18427579365079363, 0.0958994708994709)"
Black Rot,284,1128,2539,1487,168_Black Rot(21).jpeg,4032,3024,"(1, 0.3852926587301587, 0.6188822751322751, 0.6297123015873015, 0.4917328042328042)"
Black Rot,3087,1733,466,561,168_Black Rot(21).jpeg,4032,3024,"(1, 0.8234126984126984, 0.6658399470899471, 0.11557539682539682, 0.185515873015873)"
Black Rot,914,1084,1392,706,169_Black Rot(21).jpg,4032,3024,"(1, 0.3993055555555555, 0.4751984126984127, 0.34523809523809523, 0.23346560846560846)"
Black Rot,2495,1701,466,391,169_Black Rot(21).jpg,4032,3024,"(1, 0.6765873015873015, 0.6271494708994708, 0.11557539682539682, 0.1292989417989418)"
Bacterial Spot Rot,1596,1121,322,464,16_Bacterial Spot. (113).jpg,1993,2159,"(2, 0.8815855494229804, 0.6266790180639185, 0.16156547917711991, 0.21491431218156554)"
